age,workclass,education,marital-status,occupation,relationship,gender,hours-per-week,capital-gain,capital-loss,income
30,Private,Postgraduate,Married,White collar,Married/Partnered,Female,30,0,0,0
54,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,45,0,0,0
55,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,50,0,0,0
35,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,1
37,Private,Bachelors,Previously married,White collar,Single/Independent,Female,40,0,0,1
22,Private,Some College,Single,White collar,Child,Female,40,0,0,0
48,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
35,Private,Some College,Married,Service,Married/Partnered,Male,40,0,0,0
21,Private,Some College,Married,Blue collar,Other family,Male,50,0,0,0
18,Private,Middle/High School,Single,White collar,Child,Male,25,0,0,0
26,Private,Middle/High School,Previously married,Blue collar,Child,Male,35,0,0,0
48,Private,Bachelors,Married,Blue collar,Married/Partnered,Male,50,0,0,0
52,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
32,Government,Bachelors,Married,Blue collar,Married/Partnered,Male,40,0,0,1
51,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
54,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,0
21,Private,Some College,Single,White collar,Single/Independent,Female,25,0,0,0
43,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
32,Private,Some College,Single,White collar,Child,Female,40,0,0,0
31,Government,Postgraduate,Married,White collar,Married/Partnered,Male,35,0,0,1
35,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,40,0,0,0
73,Private,Primary,Married,White collar,Married/Partnered,Male,54,0,0,1
25,Private,Bachelors,Single,White collar,Single/Independent,Female,40,0,0,0
32,Private,HS Graduate,Previously married,Service,Child,Female,37,0,0,0
28,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
41,Private,Postgraduate,Single,White collar,Single/Independent,Female,30,0,0,0
53,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,48,0,0,0
49,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,35,0,0,0
55,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
44,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,0
41,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
23,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,1
37,Private,Bachelors,Married,White collar,Married/Partnered,Female,40,0,0,1
33,Private,Some College,Single,Service,Single/Independent,Female,40,0,0,0
44,Private,HS Graduate,Single,Blue collar,Child,Male,40,0,0,1
36,Private,Middle/High School,Married,White collar,Married/Partnered,Male,40,0,0,0
23,Private,HS Graduate,Single,Service,Single/Independent,Female,40,0,0,0
26,Private,HS Graduate,Previously married,White collar,Child,Male,40,0,0,0
32,Private,Primary,Single,Service,Single/Independent,Male,40,0,0,0
31,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,1
49,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,1
38,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,28,0,0,0
50,Private,Some College,Married,White collar,Married/Partnered,Male,55,0,0,0
22,Private,Some College,Single,Blue collar,Child,Male,35,0,0,0
54,Private,HS Graduate,Married,Blue collar,Married/Partnered,Female,40,0,0,1
37,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,40,0,0,0
67,Government,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
43,Unknown,Middle/High School,Previously married,Unknown,Other family,Male,40,0,0,0
21,Private,Some College,Single,White collar,Other family,Female,40,0,0,0
30,Private,HS Graduate,Single,White collar,Single/Independent,Female,40,0,0,0
32,Government,Some College,Married,Service,Married/Partnered,Male,50,0,0,0
36,Private,Some College,Single,Blue collar,Child,Male,40,0,0,0
33,Government,Bachelors,Single,White collar,Single/Independent,Male,40,0,0,0
37,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,56,0,0,0
18,Unknown,Some College,Single,Unknown,Child,Male,30,0,0,0
26,Private,Some College,Single,White collar,Single/Independent,Male,40,0,0,0
51,Private,Middle/High School,Married,White collar,Married/Partnered,Male,40,0,0,0
39,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
18,Private,HS Graduate,Single,Service,Single/Independent,Male,30,0,0,0
31,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
38,Private,Some College,Married,Blue collar,Married/Partnered,Male,38,0,0,0
21,Private,Some College,Single,White collar,Single/Independent,Female,35,0,0,0
33,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
39,Private,Some College,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
31,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
41,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
55,Private,Some College,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
52,Private,Some College,Previously married,White collar,Single/Independent,Female,37,0,0,0
42,Private,Bachelors,Previously married,White collar,Single/Independent,Male,40,0,0,0
24,Private,Some College,Single,White collar,Child,Female,30,0,0,0
42,Private,HS Graduate,Married,White collar,Single/Independent,Male,52,0,0,0
35,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
54,Government,Postgraduate,Previously married,White collar,Single/Independent,Male,42,0,0,1
24,Private,Primary,Single,Blue collar,Other family,Male,40,0,0,0
59,Unknown,HS Graduate,Previously married,Unknown,Single/Independent,Female,40,0,0,0
30,Unknown,Middle/High School,Single,Unknown,Single/Independent,Female,40,0,0,0
57,Government,Bachelors,Married,White collar,Married/Partnered,Female,40,0,0,1
32,Private,HS Graduate,Single,Service,Single/Independent,Male,40,0,0,0
20,Private,HS Graduate,Previously married,Service,Single/Independent,Female,25,0,0,0
60,Unknown,Bachelors,Married,Unknown,Married/Partnered,Male,40,0,0,0
51,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
33,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
19,Private,Middle/High School,Single,White collar,Single/Independent,Female,40,0,0,0
51,Government,Bachelors,Married,Blue collar,Married/Partnered,Male,40,0,0,1
35,Government,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,1
46,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,55,0,0,0
37,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,45,0,0,0
63,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,32,0,0,0
24,Private,HS Graduate,Single,White collar,Child,Female,40,0,0,0
65,Unknown,Middle/High School,Married,Unknown,Married/Partnered,Male,29,0,0,0
43,Private,Some College,Single,White collar,Single/Independent,Female,32,0,0,1
47,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
41,Private,HS Graduate,Single,White collar,Single/Independent,Female,40,0,0,0
47,Private,Some College,Previously married,Service,Single/Independent,Female,35,0,0,0
59,Government,Postgraduate,Married,White collar,Married/Partnered,Male,40,0,0,1
28,Private,Middle/High School,Single,Blue collar,Single/Independent,Female,40,0,0,0
31,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
49,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
33,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,40,0,0,0
40,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
42,Private,Some College,Married,Blue collar,Married/Partnered,Male,52,0,0,0
38,Government,Some College,Previously married,White collar,Child,Male,52,0,0,0
52,Private,Some College,Previously married,White collar,Other family,Female,55,0,0,0
22,Government,Some College,Married,Service,Married/Partnered,Male,40,0,0,0
24,Private,Bachelors,Married,Blue collar,Married/Partnered,Male,35,0,0,1
39,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
37,Unknown,Some College,Married,Unknown,Married/Partnered,Male,30,0,0,0
21,Private,HS Graduate,Single,Service,Single/Independent,Female,40,0,0,0
29,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,25,0,0,0
54,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
40,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,0
41,Private,Middle/High School,Previously married,Service,Single/Independent,Female,40,0,0,0
32,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
31,Private,Bachelors,Married,White collar,Married/Partnered,Female,25,0,0,0
26,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,40,0,0,0
50,Government,Bachelors,Married,Blue collar,Married/Partnered,Male,40,0,0,1
44,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,1
44,Private,Middle/High School,Previously married,Service,Single/Independent,Male,40,0,0,0
37,Private,Some College,Married,Blue collar,Married/Partnered,Male,50,0,0,1
33,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,1
34,Unknown,HS Graduate,Married,Unknown,Single/Independent,Female,37,0,0,0
35,Private,Bachelors,Married,White collar,Married/Partnered,Male,48,0,0,0
56,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
29,Private,Postgraduate,Single,White collar,Child,Male,40,0,0,0
42,Private,Some College,Previously married,White collar,Single/Independent,Female,25,0,0,0
20,Unknown,Some College,Single,Unknown,Other family,Female,40,0,0,0
24,Private,Bachelors,Single,White collar,Single/Independent,Male,50,0,0,0
33,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
42,Private,Middle/High School,Married,White collar,Married/Partnered,Male,45,0,0,0
32,Private,HS Graduate,Single,Blue collar,Child,Male,40,0,0,0
32,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,50,0,0,0
28,Government,Some College,Married,Service,Married/Partnered,Male,40,0,0,1
51,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,55,0,0,1
41,Government,HS Graduate,Single,Service,Child,Male,30,0,0,0
37,Government,Some College,Married,Service,Single/Independent,Female,50,0,0,0
23,Private,HS Graduate,Married,Service,Married/Partnered,Female,40,0,0,0
47,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
46,Private,HS Graduate,Married,White collar,Married/Partnered,Male,50,0,0,0
24,Private,Bachelors,Single,White collar,Single/Independent,Male,40,0,0,0
40,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,28,0,0,0
41,Government,Postgraduate,Previously married,White collar,Single/Independent,Female,52,0,0,1
37,Government,Bachelors,Married,White collar,Married/Partnered,Female,45,0,0,1
49,Government,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
41,Government,Bachelors,Married,White collar,Married/Partnered,Female,50,0,0,1
52,Government,Some College,Married,White collar,Married/Partnered,Male,35,0,0,0
23,Private,Some College,Single,White collar,Single/Independent,Male,50,0,0,0
44,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,1
31,Government,HS Graduate,Previously married,White collar,Single/Independent,Male,33,0,0,0
53,Private,Bachelors,Previously married,White collar,Single/Independent,Female,40,0,0,0
62,Private,HS Graduate,Married,White collar,Married/Partnered,Male,50,0,0,0
30,Government,Bachelors,Single,White collar,Single/Independent,Male,40,0,0,0
48,Government,HS Graduate,Married,White collar,Married/Partnered,Female,40,0,0,1
36,Private,Bachelors,Single,White collar,Single/Independent,Female,40,0,0,1
32,Private,Middle/High School,Previously married,Service,Single/Independent,Male,33,0,0,0
22,Private,Some College,Single,Service,Child,Female,28,0,0,0
17,Unknown,Middle/High School,Single,Unknown,Child,Male,40,0,0,0
19,Private,HS Graduate,Single,White collar,Single/Independent,Female,40,0,0,0
26,Private,HS Graduate,Single,White collar,Single/Independent,Female,40,0,0,0
20,Unknown,Some College,Single,Unknown,Child,Male,40,0,0,0
56,Government,Some College,Married,White collar,Married/Partnered,Male,35,0,0,1
23,Private,Some College,Single,White collar,Child,Female,40,0,0,0
31,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
37,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,1
33,Private,Bachelors,Previously married,White collar,Single/Independent,Female,40,0,0,0
64,Private,Preschool,Married,Blue collar,Married/Partnered,Male,40,0,0,0
32,Private,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
37,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
25,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
54,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,1
45,Government,Postgraduate,Single,White collar,Single/Independent,Female,40,0,0,1
30,Private,Some College,Single,Blue collar,Single/Independent,Male,40,0,0,0
39,Government,HS Graduate,Married,Service,Other family,Female,40,0,0,0
57,Private,Middle/High School,Single,Service,Single/Independent,Male,40,0,0,0
23,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
49,Government,HS Graduate,Married,Service,Other family,Male,40,0,0,0
41,Government,Bachelors,Single,White collar,Single/Independent,Female,43,0,0,0
44,Private,Some College,Married,White collar,Married/Partnered,Male,45,0,0,0
34,Government,Bachelors,Married,Blue collar,Married/Partnered,Male,45,0,0,1
24,Private,Bachelors,Single,White collar,Child,Male,25,0,0,0
32,Private,Bachelors,Single,White collar,Single/Independent,Female,45,0,0,0
27,Government,HS Graduate,Married,White collar,Married/Partnered,Male,50,0,0,1
67,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
24,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
44,Government,HS Graduate,Previously married,White collar,Single/Independent,Female,38,0,0,0
23,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,1
31,Private,Some College,Single,White collar,Single/Independent,Male,40,0,0,0
21,Government,Some College,Married,Service,Child,Male,40,0,0,0
61,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,1
42,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
21,Private,Preschool,Single,Blue collar,Single/Independent,Male,25,0,0,0
27,Government,Some College,Single,White collar,Child,Female,37,0,0,0
47,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
22,Private,Some College,Single,White collar,Single/Independent,Male,35,0,0,0
56,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,0
20,Private,HS Graduate,Married,Service,Other family,Female,40,0,0,0
30,Private,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
22,Private,Some College,Single,Service,Child,Female,25,0,0,0
50,Private,Postgraduate,Married,White collar,Married/Partnered,Male,55,0,0,1
38,Private,Some College,Single,Service,Single/Independent,Male,46,0,0,0
62,Private,Middle/High School,Married,White collar,Married/Partnered,Male,30,0,0,0
36,Government,Postgraduate,Previously married,White collar,Single/Independent,Female,40,0,0,1
47,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,35,0,0,0
25,Private,HS Graduate,Single,White collar,Single/Independent,Male,40,0,0,0
26,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
37,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
52,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
